2021-03-27 00:07:38|||30만스톤 수표(100033)|1|4|13
2021-03-27 00:08:23|||30만스톤 수표(100033)|1|4|36
2021-03-27 00:09:20|homework13|오만의죄|3회창(94001)|1|30000|80000
2021-03-27 00:14:04|homework13|오만의죄|다크바로스호리병(40147)|1|6900|73100
2021-03-27 00:14:06|homework13|오만의죄|다크바로스호리병(40147)|1|6900|66200
2021-03-27 00:15:04|homework13|오만의죄|페트초기화5개(25152)|1|4000|62200
2021-03-27 00:24:44|homework13|오만의죄|티렉스호리병(40125)|1|6900|55300
2021-03-27 00:24:46|homework13|오만의죄|티렉스호리병(40125)|1|6900|48400
2021-03-27 00:25:30|homework13|오만의죄|갈푸스호리병(40130)|1|6900|41500
2021-03-27 00:25:32|homework13|오만의죄|갈푸스호리병(40130)|1|6900|34600
2021-03-27 00:26:50|homework13|오만의죄|골드드래곤호리병(40142)|1|6900|27700
2021-03-27 00:26:52|homework13|오만의죄|골드드래곤호리병(40142)|1|6900|20800
2021-03-27 00:27:12|homework13|오만의죄|페트초기화5개(25152)|1|4000|16800
2021-03-27 00:28:32|homework13|오만의죄|페트초기화5개(25152)|1|4000|12800
2021-03-27 00:30:52|||경험치 구슬(교불)(100508)|1|5|16
2021-03-27 00:30:53|||경험치 구슬(교불)(100508)|1|5|11
2021-03-27 00:30:55|||경험치 구슬(교불)(100508)|1|5|6
2021-03-27 00:30:55|||경험치 구슬(교불)(100508)|1|5|1
2021-03-27 00:31:05|||경험치 구슬(교불)(100508)|1|5|16
2021-03-27 00:31:06|||경험치 구슬(교불)(100508)|1|5|11
2021-03-27 00:31:07|||경험치 구슬(교불)(100508)|1|5|6
2021-03-27 00:31:08|||경험치 구슬(교불)(100508)|1|5|1
2021-03-27 00:55:52|ccs5656|추르|스피노호리병(40123)|1|6900|34800
2021-03-27 00:55:55|ccs5656|추르|스피노호리병(40123)|1|6900|27900
2021-03-27 00:56:30|ccs5656|추르|티렉스호리병(40125)|1|6900|21000
2021-03-27 00:56:33|ccs5656|추르|티렉스호리병(40125)|1|6900|14100
2021-03-27 01:04:33|to2532|리바이|(-1)|1|0|4100
2021-03-27 01:04:46|to2532|리바이|(-1)|1|0|4100
2021-03-27 01:05:41|ccs5656|추르|골드드래곤호리병(40142)|1|6900|7200
